,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
797,25,2,11,9,4,6,1,2,0,0,40,38,0
798,46,2,12,14,4,12,1,4,0,0,35,38,1
799,43,2,9,13,2,3,0,4,0,1902,40,8,1
800,43,2,7,12,0,2,1,4,0,0,40,38,0
801,24,2,11,9,4,7,3,2,0,1721,30,38,0
802,68,4,1,7,4,4,4,4,0,0,20,38,0
805,32,2,11,9,2,2,0,4,5178,0,48,38,1
807,33,2,9,13,2,9,0,4,3103,0,47,38,1
808,64,2,9,13,2,9,0,4,0,0,40,38,1
809,20,2,11,9,4,13,3,4,0,0,30,38,0
812,43,2,15,10,0,3,1,4,0,0,45,38,0
813,22,2,15,10,4,0,3,4,0,0,40,38,0
814,17,2,0,6,4,4,3,4,0,0,20,38,0
817,56,2,15,10,2,2,0,4,0,0,50,38,1
818,64,2,11,9,2,13,0,4,0,0,45,38,0
819,47,2,11,9,2,13,0,4,0,0,50,38,1
820,48,2,8,11,4,0,4,4,0,0,40,38,0
822,29,2,8,11,4,12,3,4,0,0,40,38,0
824,32,2,11,9,2,3,0,4,0,1672,60,38,0
825,57,2,11,9,6,13,4,4,0,653,42,38,1
828,43,2,15,10,4,0,1,4,0,0,25,38,0
829,24,3,9,13,4,11,3,4,0,0,40,38,0
832,26,2,15,10,4,5,3,4,0,0,40,38,0
833,73,4,11,9,2,3,0,4,0,0,40,38,0
835,55,2,11,9,2,6,0,4,0,0,40,38,0
836,25,2,11,9,0,0,1,4,0,0,40,38,0
838,24,2,9,13,4,3,1,4,0,0,50,38,0
839,63,2,11,9,6,4,1,4,0,0,6,38,0
840,17,2,1,7,4,11,3,4,0,0,20,38,0
841,35,2,15,10,2,2,0,4,0,0,50,38,0
842,51,2,15,10,2,9,0,4,0,0,40,38,1
844,55,2,11,9,2,2,0,4,4386,0,40,38,1
845,43,2,15,10,0,9,1,4,0,0,40,38,0
847,37,2,9,13,2,3,0,4,0,0,45,38,1
848,39,2,9,13,2,2,0,4,0,0,40,38,0
849,31,2,11,9,4,2,3,4,0,0,18,38,0
852,46,4,11,9,2,11,0,4,0,0,50,38,0
854,48,5,10,16,0,9,3,4,0,0,50,38,1
855,34,2,11,9,4,13,3,4,0,0,40,38,0
857,59,2,11,9,2,7,0,4,0,0,40,38,1
861,43,2,11,9,2,4,0,4,0,0,40,25,0
862,48,2,1,7,2,3,0,4,0,0,50,38,0
863,28,3,15,10,2,3,0,4,0,0,70,38,0
864,33,2,11,9,2,6,0,4,0,0,40,38,0
866,21,2,0,6,4,5,1,4,0,0,40,38,0
867,17,2,1,7,4,11,3,4,0,0,28,38,0
868,39,2,15,10,2,4,0,4,0,0,50,38,1
869,29,4,9,13,5,9,3,4,0,0,40,38,0
870,44,2,9,13,2,3,0,4,0,0,40,38,1
871,24,2,15,10,4,13,3,4,0,0,50,38,0
872,71,4,12,14,2,11,0,4,10605,0,40,38,1
873,51,4,9,13,2,11,0,1,0,2415,40,2,1
874,55,2,4,3,0,7,4,2,0,0,25,38,0
875,41,2,9,13,2,3,0,4,0,0,60,38,1
878,39,2,11,9,2,13,0,4,0,0,40,38,1
881,32,2,9,13,2,0,2,4,0,0,40,29,1
882,27,2,11,9,2,2,0,4,0,0,70,38,0
883,38,2,9,13,2,11,0,4,0,0,50,38,1
886,23,2,9,13,4,3,3,4,0,0,28,38,0
888,54,4,11,9,2,11,0,2,0,0,40,38,0
891,35,4,9,13,4,3,1,4,0,0,40,38,0
893,37,2,9,13,2,9,0,4,7688,0,50,38,1
894,42,4,14,15,2,4,0,4,0,0,65,38,1
895,40,2,12,14,2,9,0,4,0,0,40,38,0
896,47,2,15,10,0,11,3,4,0,0,55,38,0
898,30,2,9,13,2,3,0,4,0,0,45,38,1
899,28,2,11,9,2,12,0,4,0,0,40,38,0
900,63,1,5,4,2,7,0,4,0,0,55,38,0
901,51,4,6,5,2,2,0,4,0,0,20,38,0
904,35,2,11,9,4,11,1,4,0,0,45,38,0
906,37,2,15,10,0,6,1,4,0,0,52,38,0
907,24,2,9,13,4,9,3,2,0,0,15,38,0
908,37,4,11,9,0,5,3,4,0,0,10,38,0
909,53,2,15,10,2,12,0,4,0,0,40,38,0
910,27,2,11,9,4,11,1,4,0,0,30,38,0
911,38,2,15,10,0,2,1,4,0,0,44,38,0
912,53,4,0,6,2,4,0,4,0,0,60,38,0
913,34,2,15,10,4,2,1,4,0,0,40,38,0
914,23,2,11,9,4,11,3,2,0,0,40,38,0
915,39,2,9,13,2,3,0,4,15024,0,45,38,1
917,67,3,11,9,2,3,0,1,0,0,40,38,1
918,81,4,11,9,2,3,0,4,0,0,30,38,0
919,21,2,15,10,4,7,3,4,0,0,20,38,0
920,23,2,15,10,4,11,1,4,0,0,25,38,0
921,25,2,15,10,4,13,4,4,0,0,40,38,0
925,32,2,11,9,2,6,0,4,0,0,40,38,0
926,37,2,11,9,2,6,0,4,0,0,40,38,0
927,51,2,12,14,2,3,0,4,0,0,60,38,1
930,42,2,11,9,0,6,1,4,0,0,55,38,0
932,51,1,13,1,2,7,0,4,0,0,40,38,0
934,37,2,1,7,2,6,0,4,3103,0,44,38,1
935,37,2,11,9,2,2,0,4,0,0,99,38,1
937,41,2,14,15,2,9,0,4,0,2415,40,38,1
938,33,2,11,9,2,2,0,4,0,0,30,38,0
939,31,2,9,13,4,11,1,4,0,0,40,38,1
941,35,2,11,9,2,6,0,2,0,0,40,38,0
942,38,3,11,9,2,3,0,4,0,0,40,38,1
944,20,2,11,9,2,6,0,4,0,0,40,38,0
948,43,2,15,10,0,2,4,4,0,0,35,38,0
949,44,4,15,10,0,4,4,4,0,0,40,38,0
951,43,2,12,14,2,3,0,4,0,0,43,38,1
954,51,2,15,10,2,3,0,4,0,0,40,38,0
956,44,3,15,10,2,11,0,4,0,0,70,38,1
957,33,1,0,6,0,13,1,4,0,0,40,38,0
958,33,4,9,13,2,3,0,4,0,0,40,38,1
959,42,2,7,12,2,3,0,4,0,0,40,38,1
960,25,2,15,10,2,9,0,4,0,0,45,38,0
962,32,2,9,13,2,2,0,4,0,0,70,25,0
964,28,2,11,9,2,13,0,4,0,0,40,38,0
966,35,3,15,10,2,11,0,4,0,0,60,38,1
967,55,4,11,9,2,2,0,4,0,0,20,38,0
968,48,2,9,13,2,3,0,1,0,0,40,18,1
970,34,2,11,9,2,2,0,4,0,0,35,38,1
972,67,2,9,13,6,3,1,4,0,2392,40,38,1
973,37,2,11,9,2,2,0,4,0,0,40,38,0
974,44,2,11,9,4,13,4,4,0,0,70,38,0
977,40,5,12,14,2,9,0,4,0,0,35,38,1
979,34,2,11,9,0,5,3,4,0,0,40,38,0
983,60,4,11,9,4,4,4,4,0,0,42,38,0
984,45,1,11,9,6,10,1,4,0,0,40,38,1
988,44,2,11,9,0,2,4,4,0,0,40,38,0
990,46,2,9,13,4,11,1,4,0,1504,40,38,0
991,41,2,8,11,2,6,0,4,0,0,40,38,0
992,50,4,11,9,2,2,0,4,0,0,30,38,0
993,47,2,11,9,2,0,0,4,0,0,50,38,1
994,35,2,11,9,4,3,1,4,0,0,45,38,0
995,56,2,11,9,2,3,0,4,0,0,55,38,1
996,45,2,12,14,0,9,1,4,0,0,45,38,0
997,48,0,9,13,0,3,4,4,0,0,58,38,1
998,40,2,15,10,2,6,0,4,2580,0,40,38,0
999,39,3,9,13,2,3,0,4,15024,0,50,38,1
1000,20,2,15,10,4,7,3,4,0,0,40,38,0
1001,50,2,10,16,2,9,0,4,0,1902,65,38,1
1004,31,2,11,9,4,7,3,4,0,0,16,38,0
1005,58,2,9,13,2,0,0,4,0,0,40,38,0
1006,66,2,11,9,5,6,1,2,0,0,40,38,0
1007,39,3,11,9,2,3,0,4,0,0,40,38,1
1008,54,4,11,9,2,2,0,4,15024,0,52,38,1
1009,26,2,15,10,2,11,0,4,0,0,50,10,0
1011,34,2,8,11,4,13,3,4,0,0,40,38,0
1012,50,2,11,9,2,6,0,4,3103,0,40,38,1
1013,42,2,15,10,2,9,0,4,0,0,44,38,1
1014,38,2,12,14,2,9,0,4,0,0,25,38,0
1015,48,2,5,4,2,5,0,4,0,0,40,38,0
1018,22,2,11,9,0,2,1,4,0,0,40,38,0
1020,41,2,15,10,4,2,1,4,0,0,50,23,0
1021,48,1,12,14,2,9,0,4,0,0,35,38,1
1023,34,2,15,10,2,7,0,4,0,0,40,38,0
1025,56,2,11,9,2,7,0,4,0,0,50,40,0
1027,45,2,11,9,2,3,0,4,0,0,55,38,1
1029,48,3,12,14,3,11,1,1,0,0,50,18,0
1031,20,5,7,12,4,7,3,4,0,1719,20,38,0
1032,27,2,15,10,4,11,1,4,0,0,40,38,0
1037,37,2,11,9,4,7,1,4,0,0,75,38,0
1043,44,2,9,13,2,3,0,4,7688,0,60,38,1
1045,28,2,14,15,0,9,4,4,0,0,55,38,0
1047,23,2,15,10,2,7,0,4,0,0,40,38,0
1049,36,2,9,13,2,9,0,4,0,1902,50,38,1
1050,61,2,11,9,2,6,0,4,0,0,40,38,0
1051,53,4,9,13,2,11,0,4,0,0,40,1,1
1052,30,2,9,13,2,0,0,4,7298,0,40,38,1
1053,52,4,15,10,2,11,0,4,0,0,55,38,1
1054,38,2,15,10,0,2,1,4,0,0,40,19,0
1055,32,2,9,13,2,11,0,4,0,0,40,38,0
1056,30,4,2,8,2,13,0,4,0,0,75,38,0
1058,49,1,12,14,2,9,0,4,0,1902,40,38,1
1059,45,2,11,9,2,2,0,4,0,0,47,38,1
1060,43,4,11,9,2,3,0,4,0,0,35,38,0
1061,61,2,11,9,2,6,0,4,3471,0,40,38,0
1062,54,2,11,9,2,7,0,4,0,0,32,25,0
1064,49,2,15,10,2,11,0,4,0,0,80,38,1
1065,38,2,15,10,4,7,3,4,0,0,40,38,0
1066,35,2,14,15,2,9,0,4,0,1977,80,38,1
1067,36,2,2,8,2,13,0,4,0,0,40,38,0
1068,30,2,9,13,2,3,0,4,0,0,50,38,0
1071,38,2,11,9,2,2,0,4,0,1902,40,38,1
1072,37,2,11,9,2,2,0,4,0,0,50,38,1
1074,17,2,1,7,4,0,3,4,0,0,15,38,0
1075,19,4,15,10,4,2,3,4,0,0,20,38,0
1077,22,2,9,13,4,11,3,1,0,0,50,35,0
1078,49,2,11,9,2,2,0,4,0,0,40,38,0
1082,58,4,11,9,2,4,0,4,0,0,60,38,0
1083,41,1,15,10,2,10,0,4,0,0,40,38,1
1084,31,2,15,10,2,0,0,4,0,0,40,38,0
1085,30,2,8,11,2,13,0,4,0,0,40,38,0
1086,32,2,11,9,2,10,0,4,0,0,40,38,0
1087,29,2,9,13,4,3,1,4,0,0,35,38,0
1088,42,2,15,10,2,3,0,4,7298,0,52,38,1
1089,38,2,11,9,0,2,3,4,0,0,28,38,0
1090,41,0,7,12,2,9,0,4,0,0,40,38,1
1091,44,4,9,13,4,11,1,4,0,0,50,38,1
1092,31,2,10,16,3,9,1,1,0,0,60,2,0
1093,34,2,11,9,0,2,1,4,0,0,40,38,0
1094,21,2,15,10,4,0,3,4,0,0,40,38,0
1095,22,4,9,13,4,9,3,1,0,0,20,18,0
1096,62,2,0,6,2,6,0,4,0,0,40,38,0
1101,45,3,9,13,2,6,0,4,0,0,60,38,1
1102,39,3,6,5,2,3,0,4,0,1651,40,25,0
1103,41,2,9,13,2,3,0,2,0,0,50,38,0
1106,31,2,9,13,4,9,1,4,0,0,47,38,0
1107,29,2,11,9,4,5,3,4,0,0,25,38,0
1108,41,2,9,13,2,2,0,4,3103,0,40,38,1
1109,41,2,8,11,2,13,0,4,0,0,55,38,0
1110,35,3,12,14,2,11,0,4,0,0,45,25,1
1112,37,5,9,13,4,0,1,4,0,0,38,38,0
1116,36,2,15,10,2,2,0,4,0,0,40,38,0
1117,41,2,11,9,2,13,0,4,0,0,50,38,0
1119,53,2,9,13,2,9,0,1,0,0,40,23,0
1120,29,2,15,10,2,12,0,4,0,0,40,38,0
1122,34,5,15,10,2,3,0,4,0,0,38,38,0
1123,36,2,9,13,2,12,0,4,0,0,40,38,0
1126,35,2,11,9,2,13,0,4,0,0,50,38,1
1127,63,0,11,9,6,5,1,2,0,0,40,38,0
1128,41,4,15,10,0,7,4,4,0,0,45,38,0
1129,28,2,9,13,2,9,0,4,0,0,45,38,0
1135,31,2,15,10,2,3,0,4,0,0,50,22,1
1136,46,4,12,14,2,3,0,4,0,0,45,38,1
1137,35,0,11,9,2,0,0,2,0,0,60,38,1
1138,27,2,11,9,2,2,0,4,0,0,53,38,0
1139,41,2,3,2,2,2,0,4,0,0,35,25,0
1141,20,2,15,10,4,11,1,4,0,0,45,38,0
1143,40,2,9,13,4,7,1,4,0,0,37,38,0
1144,56,4,15,10,2,11,0,4,0,0,60,38,0
1145,33,2,12,14,2,9,0,4,15024,0,44,38,1
1147,46,2,11,9,2,6,0,4,0,0,50,38,0
1148,61,3,11,9,2,3,0,4,0,0,35,38,1
1149,50,3,11,9,2,3,0,4,7298,0,40,38,1
1150,25,2,11,9,4,7,3,4,0,0,30,38,0
1153,51,2,11,9,2,2,0,4,0,0,54,38,0
1154,43,5,11,9,2,10,0,4,0,0,40,38,0
1155,34,2,15,10,2,4,0,4,0,0,54,25,0
1156,46,2,11,9,2,3,0,4,0,0,45,38,1
1159,20,2,11,9,4,5,3,4,0,0,28,38,0
1160,44,2,8,11,2,2,0,4,3411,0,40,38,0
1161,51,2,11,9,6,13,4,4,0,0,40,38,0
1162,33,2,9,13,2,11,0,4,0,0,60,38,1
1163,54,2,7,12,2,12,0,4,0,0,40,38,1
1166,65,2,9,13,2,0,0,4,10605,0,20,38,1
1168,88,4,14,15,2,9,0,4,0,0,40,38,0
1169,40,2,11,9,0,13,1,4,0,0,40,38,0
1172,25,2,12,14,2,4,1,4,0,0,99,38,1
1173,20,2,8,11,4,7,1,4,0,0,30,38,0
1174,47,2,11,9,2,7,0,4,0,0,40,38,0
1177,50,5,11,9,2,9,0,4,0,0,48,38,1
1179,24,1,1,7,4,7,1,1,0,0,45,38,0
1182,36,2,9,13,2,9,0,4,0,0,40,38,0
1183,32,2,11,9,2,0,0,4,0,0,40,38,0
1184,44,2,11,9,2,2,0,4,0,0,40,38,0
1187,65,2,11,9,2,2,0,4,0,0,30,38,0
1189,27,1,9,13,4,9,3,4,0,0,35,38,0
1190,51,2,8,11,0,7,1,4,0,0,40,38,0
1191,48,2,15,10,2,2,0,4,0,0,40,38,1
1192,39,2,11,9,2,13,0,4,0,0,60,38,0
1193,28,2,9,13,2,12,0,4,0,0,40,38,0
1196,51,1,7,12,2,9,0,4,0,0,60,38,0
1197,59,2,12,14,2,9,0,4,0,0,55,38,0
1200,45,0,11,9,2,0,0,2,0,0,80,38,1
1201,30,1,9,13,2,9,0,4,0,0,50,38,1
1202,37,2,9,13,0,2,1,4,0,0,35,38,0
1203,44,2,9,13,4,7,1,4,0,0,40,38,1
1204,33,2,15,10,2,2,0,2,0,0,40,38,0
1205,61,3,12,14,2,11,0,4,0,0,40,38,1
1206,61,1,11,9,2,10,0,4,0,0,40,38,0
1207,38,2,9,13,2,11,0,4,0,0,42,38,1
1209,36,2,11,9,2,6,0,4,0,0,45,38,0
1210,44,3,15,10,2,11,0,4,5178,0,60,38,1
1211,37,2,15,10,5,0,3,4,0,0,62,38,0
1213,54,2,10,16,2,9,0,4,15024,0,45,38,1
1214,20,2,15,10,4,7,3,4,0,0,16,38,0
1216,48,4,15,10,2,2,0,0,7688,0,40,38,1
1218,31,2,9,13,0,3,1,4,4650,0,45,38,0
1219,38,2,14,15,2,9,0,4,0,0,40,38,1
1220,45,4,11,9,2,2,0,4,0,0,40,38,1
1221,48,2,11,9,2,2,0,4,0,0,40,38,0
1222,53,2,15,10,2,2,0,4,0,0,40,38,0
1226,36,2,9,13,2,9,0,4,0,0,60,38,1
1227,42,4,15,10,2,4,0,4,0,0,60,38,0
1229,75,4,14,15,2,9,0,4,0,0,35,38,0
1230,46,2,9,13,2,9,0,4,0,1902,40,38,1
1233,43,2,11,9,2,2,0,4,0,0,45,38,0
1240,35,2,12,14,4,9,1,4,0,0,45,38,1
1243,65,4,11,9,2,3,0,4,0,0,59,38,1
1244,38,1,15,10,4,7,1,4,0,0,12,38,0
1246,54,3,14,15,2,9,0,4,99999,0,60,38,1
1247,49,2,11,9,0,0,1,4,0,0,40,38,0
1250,51,3,12,14,2,3,0,4,15024,0,50,38,1
1251,48,4,15,10,2,3,0,4,0,0,60,38,0
1254,28,4,15,10,4,13,1,4,0,1762,40,38,0
1255,29,2,11,9,2,2,0,1,0,0,40,38,0
1257,57,2,11,9,2,11,0,4,0,0,50,38,1
1258,43,0,9,13,2,9,0,4,0,0,40,38,1
1259,37,5,15,10,5,0,1,4,0,0,40,38,0
1260,30,2,11,9,2,2,0,4,0,0,40,38,0
1261,53,2,11,9,2,13,0,4,0,0,48,38,1
1264,22,3,15,10,4,2,3,4,0,0,35,38,0
1266,38,2,9,13,2,9,0,4,0,1887,40,38,1
1267,50,4,15,10,2,2,0,4,0,0,35,38,0
1268,37,2,15,10,2,0,0,4,0,0,37,38,0
1269,44,1,9,13,0,10,1,4,0,0,40,38,0
1271,27,2,15,10,2,7,0,4,0,0,40,38,0
1275,51,1,9,13,2,0,0,4,0,0,40,38,1
1276,46,2,9,13,2,11,0,4,0,1977,40,38,1
1277,67,2,9,13,2,10,0,4,6514,0,7,38,1
1278,47,2,11,9,2,13,0,4,0,0,35,38,0
1279,42,2,11,9,2,11,0,4,0,0,40,38,0
1280,52,2,11,9,4,11,1,4,0,1876,50,38,0
1283,21,2,15,10,4,4,3,2,0,0,10,38,0
1285,46,2,15,10,2,13,0,4,0,0,40,38,0
1286,47,4,9,13,2,11,0,4,15024,0,50,38,1
1287,57,2,0,6,2,7,0,4,0,0,40,38,0
1288,37,2,9,13,4,3,1,4,0,0,45,38,0
1289,50,2,11,9,2,2,0,4,0,0,40,38,0
1292,39,2,11,9,2,13,0,4,0,0,65,38,0
1293,46,2,12,14,2,9,0,2,0,0,35,38,0
1294,36,2,11,9,2,5,0,4,0,0,40,38,0
1295,26,2,4,3,2,2,0,4,0,1628,50,38,0
1296,21,2,15,10,4,7,1,4,0,0,57,38,0
1297,41,2,7,12,2,12,0,4,0,0,40,38,0
1298,44,1,15,10,4,7,3,2,0,0,40,38,0
1299,22,2,11,9,2,2,0,4,0,0,40,38,0
1300,29,0,15,10,4,1,1,2,0,0,60,38,0
1303,36,4,14,15,2,9,0,4,0,0,50,38,0
1304,30,2,8,11,2,3,0,4,0,0,48,38,0
1305,37,2,9,13,2,6,0,4,0,0,43,38,1
1306,29,2,8,11,4,6,1,4,0,0,40,38,0
1308,43,2,11,9,2,11,0,4,0,0,45,38,0
1310,45,0,9,13,2,3,0,4,0,0,40,38,0
1314,32,2,15,10,2,5,0,4,0,0,50,1,1
1316,35,2,10,16,2,9,0,4,7298,0,40,38,1
1318,41,5,9,13,2,9,0,4,0,0,40,38,1
1319,48,2,9,13,2,2,0,4,0,0,45,38,1
1321,20,2,15,10,4,0,3,4,0,0,30,38,0
1322,27,2,11,9,4,11,1,4,0,0,50,38,1
1323,55,2,15,10,2,13,0,4,0,0,24,38,1
1324,39,2,11,9,2,0,0,4,0,0,40,38,1
1330,25,2,11,9,4,6,2,4,0,0,40,38,0
1332,23,2,11,9,4,6,1,2,0,0,35,38,0
1333,57,2,14,15,2,9,0,4,0,0,60,38,0
1334,51,2,8,11,2,9,0,4,0,0,40,38,1
1336,39,2,9,13,4,9,1,4,0,0,40,38,0
1337,40,2,11,9,2,3,0,4,0,0,40,38,1
1339,38,5,15,10,2,3,0,4,0,0,40,38,0
1340,28,5,14,15,4,9,4,4,0,0,40,38,0
1342,47,2,15,10,0,0,1,4,0,0,40,38,0
1343,59,5,11,9,4,0,3,4,0,0,40,38,0
1344,26,2,11,9,4,11,1,3,0,0,40,38,0
1346,61,3,9,13,2,3,0,4,0,0,50,10,1
1350,34,2,15,10,4,9,1,4,0,0,50,38,1
1351,32,3,9,13,2,2,0,4,7688,0,50,38,1
1353,39,2,15,10,2,2,0,4,0,0,40,38,0
1354,58,2,4,3,0,6,1,2,0,0,40,38,0
1355,61,4,11,9,2,4,0,4,0,1848,60,38,1
1356,40,2,0,6,4,2,2,2,0,0,55,38,0
1357,31,2,9,13,4,12,1,4,0,0,37,38,0
1358,36,2,11,9,4,11,1,4,0,0,50,38,0
1359,23,2,15,10,4,6,3,4,0,0,40,38,0
1360,33,2,11,9,4,2,1,4,0,0,41,38,0
1361,52,2,11,9,2,2,0,4,0,0,40,38,1
1368,52,2,11,9,2,3,0,1,99999,0,40,23,1
1369,20,2,0,6,4,5,3,4,0,0,40,38,0
1370,26,2,7,12,4,7,3,2,0,0,40,38,0
1373,46,3,9,13,2,11,0,4,0,0,52,38,0
1376,44,4,11,9,2,13,0,4,0,0,55,38,0
1377,54,2,11,9,2,4,0,4,0,0,40,38,0
1378,65,2,12,14,2,11,0,4,20051,0,40,38,1
1380,25,2,15,10,5,0,3,4,0,0,40,38,0
1381,23,2,9,13,4,11,1,4,0,0,50,38,0
1382,25,1,9,13,4,9,1,4,0,0,45,38,0
1383,19,2,15,10,4,5,3,4,0,0,50,38,0
1384,37,4,11,9,2,3,0,4,0,0,60,38,0
1385,45,2,15,10,4,6,3,4,0,0,45,38,0
1386,37,2,11,9,4,11,1,2,0,0,44,38,0
1387,40,4,15,10,0,3,2,4,0,1564,70,19,1
1389,17,2,1,7,4,7,3,4,0,0,5,38,0
1394,43,2,0,6,4,6,1,2,0,0,40,38,0
1395,42,2,0,6,4,13,4,4,0,0,40,38,1
1396,54,2,11,9,2,13,0,2,5013,0,40,38,0
1397,54,4,12,14,2,11,0,4,0,0,50,38,0
1398,51,2,0,6,2,5,0,4,2105,0,45,38,0
1399,50,2,11,9,2,13,0,4,0,0,60,38,1
1401,55,2,7,12,2,12,0,4,0,0,25,38,0
1403,31,2,11,9,2,2,0,4,0,0,50,38,0
1405,24,2,11,9,2,7,0,4,0,0,45,38,1
1406,30,2,1,7,0,11,3,4,0,0,40,38,0
1408,37,2,11,9,0,13,1,4,0,0,50,38,0
1409,33,2,11,9,2,13,0,4,0,0,40,38,0
1411,43,3,11,9,2,7,0,1,0,0,78,36,0
1412,39,2,9,13,2,9,0,4,0,0,40,38,1
1413,53,2,15,10,2,3,0,4,0,0,45,38,1
1414,52,4,0,6,2,3,0,4,0,0,60,38,0
1415,28,5,15,10,2,0,0,1,0,0,20,38,0
1416,32,2,11,9,4,7,1,4,0,0,52,38,0
1417,31,2,9,13,2,11,0,2,0,0,90,38,1
1421,40,2,8,11,2,5,0,2,0,0,40,38,0
1423,41,2,1,7,0,7,1,4,0,0,40,38,0
1424,53,0,11,9,2,0,0,2,0,0,40,38,0
1425,46,2,1,7,0,6,4,0,0,0,43,10,0
1426,45,3,9,13,2,4,0,4,4386,0,35,38,1
1428,19,2,11,9,4,6,1,4,0,0,40,38,0
1429,57,2,11,9,2,13,0,4,0,1887,40,38,1
1432,32,2,8,11,0,11,1,4,0,0,50,38,1
1434,35,5,15,10,4,10,1,2,0,0,40,38,0
1436,28,2,9,13,4,7,1,4,0,0,43,25,0
1439,47,2,11,9,2,11,0,4,0,0,40,38,1
1440,50,3,11,9,2,2,0,4,0,1672,60,38,0
1442,36,2,11,9,2,3,0,4,0,0,50,38,1
1443,38,2,8,11,0,2,1,4,0,0,40,38,0
1444,56,4,11,9,2,7,0,4,0,1902,60,38,1
1445,50,2,8,11,2,13,0,4,0,0,45,38,0
1446,45,4,15,10,2,11,0,4,5013,0,40,38,0
1447,44,4,11,9,2,3,0,4,0,0,66,38,0
1448,51,2,15,10,2,3,0,4,0,0,45,38,1
1449,44,3,15,10,2,3,0,4,0,0,50,38,1
1450,25,2,11,9,0,2,1,4,0,0,50,38,0
1451,60,2,1,7,6,13,4,2,0,0,40,38,0
1453,49,3,12,14,2,3,0,4,0,0,50,38,1
1454,46,2,11,9,2,2,0,2,0,0,60,38,1
1456,25,2,11,9,0,2,1,4,3325,0,45,38,0
1457,22,2,15,10,4,13,1,4,0,0,40,38,0
1459,41,3,14,15,2,9,0,4,0,0,60,38,1
1460,48,3,11,9,2,3,0,4,7688,0,40,38,1
1461,46,2,0,6,4,6,1,2,0,0,40,38,0
1462,30,2,15,10,4,2,1,4,0,0,40,38,1
1463,39,2,11,9,2,13,0,4,0,0,40,38,1
1464,40,2,0,6,0,2,1,0,0,0,40,38,0
1465,70,0,11,9,2,0,0,2,0,0,40,38,0
1466,35,2,15,10,2,2,0,4,0,2051,45,38,0
1468,24,2,8,11,4,10,1,4,0,0,60,38,0
1469,40,2,7,12,2,9,0,4,7298,0,36,38,1
1470,61,2,14,15,2,13,0,4,0,0,5,38,1
1471,25,2,9,13,4,9,3,1,0,0,40,38,0
1473,69,5,12,14,2,9,0,4,0,0,11,38,0
1475,47,2,11,9,2,0,0,4,0,0,38,38,0
1479,33,4,15,10,4,7,1,4,0,0,35,38,0
1480,43,4,11,9,3,2,1,4,0,0,40,38,0
1481,58,2,8,11,2,2,0,4,0,0,40,38,1
1482,53,3,11,9,2,11,0,4,99999,0,40,38,1
1483,26,2,11,9,4,2,1,4,0,0,25,38,0
1484,43,1,9,13,2,9,0,2,0,0,40,38,1
1485,31,2,0,6,2,4,0,4,2105,0,40,25,0
1486,30,2,11,9,4,0,4,4,0,2001,42,38,0
1489,37,2,12,14,0,3,4,4,0,0,60,38,1
1490,32,2,15,10,2,11,0,4,0,0,48,38,0
1492,45,2,11,9,2,0,0,4,0,0,40,38,1
1493,53,5,11,9,2,0,0,4,15024,0,35,38,1
1494,27,2,11,9,4,5,2,0,0,0,40,38,0
1495,28,3,1,7,2,2,0,4,0,0,50,38,1
1496,32,2,1,7,0,11,1,4,0,0,43,38,1
1498,36,4,15,10,2,3,0,4,0,0,55,38,1
1499,19,2,15,10,4,0,1,4,0,0,40,38,0
1500,37,3,9,13,2,3,0,4,0,0,80,38,1
1501,49,2,15,10,0,6,1,4,3325,0,45,38,0
1502,20,2,15,10,4,7,1,4,0,0,45,38,0
1503,64,3,9,13,2,3,0,4,15024,0,55,38,1
1505,32,2,7,12,2,2,0,4,0,0,42,38,0
1506,58,5,11,9,2,3,0,4,0,0,40,38,0
1507,42,2,11,9,2,11,0,4,0,0,50,38,0
1509,42,5,15,10,2,0,0,2,0,0,40,38,0
1510,25,2,15,10,3,9,4,2,0,0,40,38,0
1511,30,4,8,11,2,9,0,4,15024,0,65,38,1
1512,37,3,9,13,2,9,0,4,0,0,35,38,1
1513,66,4,8,11,2,9,0,4,0,0,50,38,0
1514,59,3,9,13,2,3,0,4,0,0,40,8,1
1515,44,2,9,13,0,7,1,1,0,0,40,2,0
1516,46,2,11,9,2,0,0,4,0,0,58,38,1
1518,25,2,9,13,4,3,3,4,0,1340,40,38,0
1519,17,1,6,5,4,7,3,2,0,0,9,38,0
1520,47,1,9,13,2,10,0,4,0,0,40,38,0
1524,26,1,9,13,4,9,1,4,0,2339,55,38,0
1525,20,2,15,10,4,5,1,2,0,0,15,38,0
1526,33,2,11,9,0,7,4,4,0,0,40,38,0
1527,48,2,11,9,2,6,0,4,0,0,40,38,0
1528,52,2,9,13,2,3,0,4,99999,0,50,38,1
1530,47,2,11,9,2,2,0,2,0,0,40,38,0
1531,40,2,0,6,2,6,0,4,0,0,40,38,1
1533,49,2,0,6,2,13,0,2,0,0,42,38,1
1536,34,2,15,10,2,3,0,4,0,0,40,38,0
1537,43,2,11,9,2,6,0,4,0,0,40,38,0
1539,35,2,11,9,5,7,1,2,0,0,40,38,0
1541,62,2,14,15,2,9,0,4,0,1628,70,38,0
1542,39,1,11,9,5,10,1,4,0,0,40,38,0
1543,59,1,15,10,2,2,0,4,0,0,40,38,0
