,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
1715,39,2,15,10,0,0,4,0,0,0,40,38,0
1716,42,2,9,13,0,0,1,4,0,0,40,38,0
1720,31,2,11,9,0,0,1,4,0,0,40,38,0
1724,21,2,11,9,4,7,1,4,0,0,30,38,0
1728,49,2,12,14,2,9,5,4,0,0,50,38,1
1737,21,2,11,9,4,7,1,4,0,1719,16,38,0
1741,45,2,1,7,2,7,5,4,0,0,32,38,0
1742,50,2,5,4,0,2,1,4,0,0,30,38,0
1743,38,2,9,13,4,0,3,4,0,0,40,38,0
1745,42,2,15,10,6,3,1,4,0,0,55,38,0
1747,20,2,11,9,4,0,1,4,0,0,40,38,0
1748,27,2,11,9,4,7,1,4,0,0,35,38,0
1749,45,2,1,7,6,0,4,4,0,0,40,38,0
1750,40,2,11,9,4,6,1,4,0,0,40,38,0
1752,37,2,11,9,0,0,4,4,0,0,40,38,0
1753,60,2,0,6,0,6,1,4,0,0,40,38,0
1755,25,2,9,13,2,3,3,4,0,0,40,38,0
1759,19,2,15,10,4,7,3,4,0,0,10,38,0
1760,42,2,15,10,2,9,5,4,0,0,50,38,1
1762,41,2,9,13,0,0,4,4,0,0,40,38,0
1764,46,2,12,14,0,3,1,4,27828,0,50,38,1
1765,49,2,9,13,2,9,5,4,99999,0,20,38,1
1774,49,2,11,9,2,7,5,2,0,0,40,38,1
1785,42,1,9,13,3,9,1,4,8614,0,45,38,1
1786,35,1,12,14,2,9,5,4,0,0,35,38,1
1788,40,2,7,12,0,0,4,4,0,0,40,38,0
1789,66,2,4,3,3,5,4,4,0,0,40,32,0
1792,47,2,6,5,4,7,4,4,0,0,50,38,0
1793,45,2,12,14,4,0,1,1,0,0,40,29,0
1799,63,2,5,4,0,11,1,4,0,0,40,38,0
1801,38,2,15,10,6,0,4,2,0,0,40,38,0
1802,52,2,11,9,0,7,1,4,0,0,38,38,0
1813,22,2,1,7,6,11,3,2,0,0,35,38,0
1817,48,2,11,9,0,2,4,4,0,0,40,38,0
1826,22,4,11,9,4,9,4,4,99999,0,40,5,1
1827,37,1,11,9,0,0,4,2,0,0,35,38,0
1828,19,2,15,10,4,11,3,4,0,0,30,38,0
1829,45,2,11,9,0,13,4,4,0,0,55,38,0
1831,52,2,11,9,6,11,1,4,0,0,40,38,0
1833,42,5,12,14,0,9,1,4,0,0,38,38,0
1835,23,2,11,9,4,0,1,4,0,0,40,38,0
1842,38,2,9,13,2,2,5,4,0,0,40,38,0
1847,21,2,15,10,4,7,3,4,0,0,40,32,0
1848,34,2,9,13,4,9,1,4,0,0,40,38,0
1855,25,1,9,13,4,9,3,4,0,0,40,38,0
1856,44,5,12,14,4,9,1,4,0,0,60,38,0
1857,18,2,11,9,4,7,3,4,0,0,8,38,0
1859,47,1,7,12,2,0,5,4,0,0,35,38,1
1867,36,0,11,9,0,0,1,4,0,0,48,38,0
1879,30,2,15,10,0,0,1,4,0,0,45,38,0
1882,44,4,11,9,2,9,5,4,0,0,40,21,1
1885,22,2,11,9,4,7,1,4,0,0,45,38,0
1886,68,2,11,9,4,11,1,4,0,0,40,38,0
1889,25,2,15,10,2,3,5,4,0,0,15,38,0
1891,62,2,15,10,6,3,1,4,0,0,16,38,0
1901,65,6,5,4,6,4,4,4,0,0,50,38,0
1903,26,2,11,9,4,0,1,4,0,0,40,38,0
1906,45,1,12,14,0,9,4,4,1506,0,45,38,0
1907,26,4,12,14,4,9,1,4,0,0,50,38,0
1919,35,2,9,13,4,0,1,4,0,0,40,38,0
1920,32,2,11,9,5,0,4,4,0,0,40,38,0
1924,27,2,9,13,4,11,3,4,0,0,40,38,0
1932,28,2,5,4,2,6,2,1,0,0,48,2,0
1933,25,2,11,9,2,12,2,4,0,0,48,38,1
1937,35,2,9,13,3,3,4,4,0,0,40,38,0
1939,26,1,11,9,4,0,1,4,0,0,40,38,0
1942,24,1,11,9,0,10,4,2,0,0,40,38,0
1943,46,2,11,9,2,0,5,4,7688,0,40,38,1
1944,18,1,1,7,4,0,2,4,0,0,25,38,0
1946,57,2,12,14,0,9,1,4,0,0,40,38,0
1947,43,5,11,9,4,0,4,2,0,0,40,38,0
1957,64,2,11,9,6,7,1,4,0,0,38,38,0
1958,26,2,9,13,4,9,1,4,0,0,50,38,0
1965,29,2,11,9,0,7,4,4,0,0,36,38,0
1967,28,2,11,9,4,0,4,2,0,0,40,38,0
1977,35,2,15,10,4,11,1,4,0,0,40,38,0
1980,53,1,14,15,0,9,1,4,0,0,50,38,0
1982,31,2,9,13,4,3,1,2,0,0,40,38,0
1989,30,2,15,10,4,11,1,2,0,0,35,38,0
1994,30,2,9,13,4,3,4,4,0,0,45,38,1
1997,75,4,12,14,3,9,1,4,0,0,50,38,0
2001,28,2,15,10,4,11,2,4,0,0,40,38,0
2003,72,2,6,5,2,3,5,1,0,0,48,38,1
2006,57,2,15,10,4,0,2,2,0,0,40,22,0
2009,23,2,15,10,3,7,1,4,0,0,50,38,0
2010,31,2,9,13,4,3,1,4,0,1408,40,38,0
2011,23,2,15,10,4,7,3,4,0,0,20,38,0
2012,31,2,15,10,4,7,1,4,0,0,40,38,0
2013,27,1,9,13,4,9,1,4,0,0,40,38,0
2020,24,1,7,12,2,7,5,4,0,0,40,38,0
2023,35,2,7,12,0,7,3,4,0,0,40,38,0
2030,32,2,7,12,2,3,5,4,0,1485,40,38,1
2031,63,4,15,10,2,9,5,4,20051,0,10,38,1
2035,23,2,11,9,5,3,4,4,0,0,42,38,0
2041,61,2,5,4,6,7,4,2,0,0,38,38,0
2049,24,2,9,13,3,9,3,4,0,0,40,38,0
2050,22,2,15,10,4,0,1,4,0,0,20,38,0
2054,20,2,11,9,4,11,1,4,0,0,40,38,0
2059,20,2,2,8,4,0,3,4,0,0,40,25,0
2060,47,2,11,9,0,7,1,1,0,0,40,38,0
2062,22,2,9,13,4,9,3,4,0,0,40,38,0
2064,60,2,15,10,0,0,1,4,0,0,40,38,0
2065,32,2,11,9,4,8,4,4,0,0,40,25,0
2067,66,2,11,9,6,0,1,4,0,0,40,38,0
2068,37,2,9,13,2,7,5,1,0,0,30,38,1
2076,51,2,11,9,0,7,4,4,0,0,38,38,0
2080,59,1,11,9,5,10,4,2,0,0,40,38,0
2082,40,2,15,10,5,3,4,4,0,0,60,38,0
2088,31,0,11,9,2,0,5,4,0,0,40,38,1
2097,56,1,11,9,0,0,1,4,0,0,46,38,0
2100,47,5,9,13,0,3,1,4,0,0,40,38,1
2102,30,2,11,9,0,2,4,4,0,0,40,38,0
2107,26,2,15,10,3,2,2,2,0,0,35,5,0
2111,46,2,15,10,5,0,4,4,0,0,40,38,0
2112,45,2,15,10,2,0,5,4,0,1902,35,38,1
2113,57,2,11,9,4,11,4,4,0,0,40,38,0
2115,21,5,15,10,4,12,3,4,0,0,10,38,0
2117,45,1,12,14,0,9,1,4,0,0,30,38,0
2120,42,2,11,9,2,0,5,4,0,0,53,38,0
2121,20,2,11,9,4,6,3,4,0,0,40,38,0
2124,47,2,4,3,4,8,3,4,0,0,40,7,0
2128,44,1,11,9,2,7,5,2,0,0,38,22,1
2130,28,5,1,7,5,0,4,1,0,0,40,18,0
2131,41,1,12,14,0,9,4,4,0,0,60,38,0
2132,31,2,11,9,4,0,1,4,0,0,40,38,0
2133,27,2,12,14,4,3,1,4,0,0,25,38,0
2135,44,2,11,9,4,11,1,1,0,0,40,38,0
2136,61,2,15,10,4,8,1,4,0,0,40,38,0
2137,42,0,15,10,0,0,2,4,0,0,40,32,0
2138,46,2,11,9,4,7,1,4,0,0,28,38,0
2140,54,1,12,14,6,9,4,4,0,0,38,38,0
2142,56,1,15,10,6,0,4,4,0,0,40,38,0
2143,52,2,12,14,0,9,3,4,0,0,40,38,0
2146,18,2,1,7,4,9,3,4,0,0,40,38,0
2154,75,2,0,6,6,8,1,4,0,0,70,38,0
2161,21,2,15,10,4,7,1,4,0,0,37,38,0
2165,22,2,15,10,4,7,3,2,0,0,15,38,0
2169,59,2,0,6,5,8,1,2,0,0,30,38,0
2171,33,2,11,9,5,10,3,4,0,0,40,38,0
2175,27,2,9,13,2,9,5,4,0,0,40,38,1
2177,64,1,11,9,0,0,1,4,0,0,35,38,0
2180,36,2,7,12,2,3,5,4,0,0,50,38,1
2189,74,0,15,10,6,13,1,4,0,0,18,38,0
2191,22,2,15,10,4,0,1,4,0,0,40,38,0
2192,48,2,2,8,5,0,3,2,0,0,40,38,0
2197,25,2,9,13,4,0,3,4,0,0,40,38,0
2198,50,2,9,13,2,0,5,4,0,0,40,38,1
2202,55,2,9,13,6,0,4,4,0,0,40,38,0
2203,49,1,9,13,4,9,3,4,0,0,50,38,0
2204,31,2,11,9,5,3,4,4,0,0,12,38,0
2205,47,2,11,9,2,6,5,2,0,0,40,38,1
2207,35,2,11,9,4,7,1,2,0,0,40,38,0
2211,27,2,11,9,4,7,1,4,0,0,42,38,0
2216,23,2,15,10,4,0,1,4,0,0,40,38,0
2218,34,2,11,9,4,6,4,2,0,0,40,38,0
2219,53,2,11,9,0,11,1,4,0,0,37,25,0
2221,57,5,11,9,5,7,1,4,0,0,35,38,0
2226,30,2,11,9,5,0,4,4,0,0,40,38,0
2227,32,1,9,13,5,9,1,4,0,0,50,38,1
2228,42,2,7,12,2,0,5,2,0,0,40,38,1
2231,36,2,9,13,4,3,3,4,0,0,40,38,0
2235,43,2,8,11,0,9,4,4,0,0,40,38,0
2236,60,2,11,9,2,12,5,4,0,0,40,38,1
2238,35,2,15,10,4,12,4,4,0,0,40,38,0
2244,63,0,15,10,0,3,4,4,0,0,40,38,0
2247,64,1,11,9,0,0,1,4,0,0,40,38,0
2250,39,2,9,13,0,3,4,4,0,0,48,38,0
2251,45,5,15,10,4,0,4,4,0,0,40,38,0
2253,22,0,15,10,4,3,1,4,0,0,40,38,0
2257,20,2,11,9,4,7,3,4,0,0,25,38,0
2262,46,2,8,11,0,0,1,4,0,0,40,38,0
2267,32,1,11,9,4,13,4,2,0,0,37,38,0
2272,19,2,15,10,4,11,3,4,0,1602,10,38,0
2276,47,2,7,12,6,7,3,4,0,0,35,38,0
2278,17,2,0,6,4,11,2,4,0,0,10,38,0
2279,29,1,14,15,4,9,1,4,0,0,70,38,0
2280,21,5,15,10,4,9,1,4,0,0,20,38,0
2283,27,1,9,13,4,9,4,4,0,0,40,38,0
2285,23,2,9,13,4,11,1,4,0,0,45,38,0
2288,34,2,15,10,2,10,2,2,0,0,25,13,0
2290,18,2,11,9,4,5,3,4,0,1719,15,38,0
2294,56,2,11,9,0,2,4,4,0,0,40,38,0
2297,31,2,9,13,0,0,4,4,0,0,45,38,0
2299,25,2,15,10,5,0,4,4,0,0,40,38,0
2301,45,2,11,9,5,11,1,4,0,0,40,38,0
2305,30,2,9,13,2,7,5,4,0,0,40,38,1
2309,64,5,11,9,6,0,1,4,0,0,38,38,0
2312,26,2,9,13,2,11,5,4,0,0,40,38,1
2313,31,1,7,12,4,0,3,0,0,0,40,38,0
2314,40,2,9,13,2,0,5,4,0,0,40,38,0
2330,53,0,15,10,2,3,5,1,0,1887,40,29,1
2335,19,2,15,10,4,0,3,4,0,0,20,38,0
2338,23,2,11,9,4,12,3,4,0,0,40,38,0
2343,21,2,1,7,4,7,4,2,0,0,40,38,0
2350,34,2,7,12,0,3,1,4,0,0,45,38,0
2351,31,2,9,13,4,3,1,4,14344,0,50,38,1
2365,47,2,15,10,5,7,1,2,0,0,35,38,0
2367,34,3,12,14,5,9,1,4,4787,0,40,38,1
2375,20,2,11,9,0,11,1,2,0,0,40,38,0
2376,43,2,11,9,4,11,1,2,0,0,44,38,0
2378,25,2,15,10,5,0,4,4,0,0,40,38,0
2383,63,2,5,4,3,7,4,0,0,0,40,38,0
2384,19,2,15,10,4,3,3,4,0,0,30,38,0
2394,18,2,15,10,4,11,3,4,0,0,40,38,0
2396,53,2,12,14,4,9,1,4,0,1564,54,38,1
2398,19,2,11,9,4,11,3,4,0,0,35,38,0
2400,32,5,15,10,4,0,1,2,0,0,40,38,0
2407,42,2,1,7,2,7,5,4,0,0,40,38,0
2411,36,1,15,10,0,0,4,4,0,0,65,38,0
2417,24,2,15,10,4,0,3,4,0,0,40,38,0
2421,68,2,11,9,6,0,1,4,0,2206,30,38,0
2428,41,2,11,9,4,11,3,4,0,0,40,38,0
2435,44,1,15,10,4,7,4,2,0,0,40,38,0
2438,20,2,15,10,4,12,3,4,0,0,24,38,0
2442,54,1,15,10,0,0,4,4,0,0,40,38,0
2447,29,2,11,9,0,7,1,4,0,0,25,38,0
2448,29,1,11,9,4,10,1,2,0,0,40,38,0
2449,25,2,0,6,5,7,3,4,0,0,25,38,0
2450,46,2,9,13,0,11,1,4,0,0,40,38,0
2451,35,2,8,11,4,7,4,4,0,0,30,38,0
2453,24,4,11,9,2,0,5,4,0,0,40,38,0
2454,48,2,11,9,0,0,4,4,0,0,37,38,0
2455,37,2,11,9,0,6,1,4,0,0,40,38,0
2458,29,1,15,10,5,0,4,4,0,0,38,38,0
2466,48,2,11,9,0,6,1,4,0,0,55,38,0
2467,46,2,11,9,0,11,2,4,0,0,40,38,0
2469,39,4,11,9,2,11,5,2,0,0,54,5,1
2471,24,2,9,13,4,9,1,4,0,0,40,38,0
2472,30,2,8,11,2,12,2,4,0,0,40,1,1
2475,23,2,1,7,4,13,3,4,0,0,38,38,0
2487,55,2,11,9,0,0,1,4,0,0,40,38,0
2489,54,2,15,10,0,11,4,4,0,0,48,38,0
2492,26,2,11,9,4,5,3,4,0,0,40,38,0
2500,27,2,15,10,4,0,1,4,0,0,40,38,0
2502,60,2,4,3,0,6,1,4,0,0,40,32,0
2503,52,2,11,9,0,2,4,4,0,0,50,38,0
2511,70,2,15,10,4,0,1,4,0,0,6,38,0
2516,25,2,2,8,2,7,5,4,0,0,40,38,0
2523,52,2,8,11,5,7,4,4,0,0,35,38,0
2526,41,1,11,9,0,9,4,1,0,0,40,38,0
2527,34,2,9,13,4,3,2,4,0,1741,45,38,0
2530,21,2,15,10,4,7,1,4,0,0,25,38,0
2531,20,2,15,10,4,7,1,4,0,0,25,38,0
2535,38,2,15,10,0,0,4,4,0,0,40,38,0
2539,27,0,11,9,5,3,4,2,0,0,40,38,0
2540,63,2,8,11,6,0,4,4,0,0,8,38,0
2545,35,2,11,9,0,11,1,4,0,0,50,38,0
2547,26,2,15,10,4,0,3,1,0,0,35,38,0
2548,59,1,8,11,0,0,1,4,0,0,40,38,0
2550,20,2,15,10,4,7,3,4,0,0,40,38,0
2553,27,2,11,9,4,0,4,3,0,0,40,38,0
2557,22,1,15,10,4,9,1,4,0,0,21,38,0
2559,43,2,15,10,2,0,5,4,4064,0,15,38,0
2560,39,2,8,11,2,0,5,4,0,0,20,38,1
2561,40,2,6,5,4,6,4,2,0,0,40,13,0
2563,54,0,11,9,4,0,4,4,0,0,20,38,0
2573,56,2,1,7,0,6,1,4,0,0,40,38,0
2575,19,2,0,6,4,11,4,2,0,0,40,38,0
2577,48,2,11,9,0,0,4,4,0,0,52,38,0
2581,40,2,3,2,3,6,4,4,0,0,40,5,0
2585,51,2,11,9,0,0,1,4,0,0,40,38,0
2590,50,2,11,9,0,0,2,1,0,0,40,29,0
2595,35,2,7,12,0,5,4,4,0,0,24,38,0
2596,23,2,0,6,4,2,3,2,0,0,40,38,0
2597,37,2,8,11,0,9,1,4,8614,0,45,38,1
2602,45,5,8,11,0,12,4,4,0,0,40,38,0
2603,24,2,11,9,0,3,1,4,0,0,45,38,1
2608,23,2,15,10,4,7,1,4,0,0,40,38,0
2610,18,2,1,7,4,11,2,0,0,0,25,38,0
2615,74,2,14,15,6,0,1,2,0,0,20,38,0
2617,23,2,11,9,4,0,1,4,0,0,40,38,0
2623,24,2,9,13,4,2,1,4,0,0,40,38,0
2636,21,5,15,10,4,0,1,4,0,0,15,38,0
2637,33,2,9,13,2,3,5,4,0,0,40,38,1
2641,42,1,9,13,0,9,1,4,0,0,50,38,0
2642,27,3,15,10,4,0,3,4,0,0,45,38,0
2644,19,2,11,9,4,7,1,4,0,0,40,38,0
2646,55,4,11,9,6,7,1,4,0,0,25,26,0
2648,32,2,15,10,4,0,1,4,4101,0,50,38,0
2649,28,2,11,9,2,0,5,4,0,0,40,38,0
2650,23,2,11,9,4,0,3,2,0,0,40,38,0
2655,27,2,9,13,4,0,2,1,0,0,40,16,0
2656,18,2,11,9,4,11,3,4,0,0,24,38,0
2657,31,2,15,10,6,0,4,4,0,0,40,38,0
2662,41,2,11,9,5,6,4,4,0,0,40,38,0
2663,48,5,8,11,0,9,4,4,0,0,56,38,1
2664,40,2,9,13,0,3,1,4,10520,0,40,38,1
2668,37,4,15,10,5,7,3,4,0,0,40,4,0
2669,49,2,15,10,6,3,1,4,0,0,40,38,1
2678,31,2,15,10,4,4,1,4,0,0,45,38,0
2679,64,2,15,10,6,12,4,4,0,0,40,38,0
2685,27,0,15,10,4,0,4,2,0,0,40,38,0
2699,40,5,12,14,0,9,1,4,0,0,45,38,0
2701,34,2,11,9,4,0,1,4,4865,0,40,38,0
2704,21,2,15,10,4,7,3,4,0,0,25,38,0
2705,40,2,11,9,0,12,4,4,0,0,40,38,0
2708,46,2,11,9,0,11,1,4,0,0,30,38,0
2709,23,2,11,9,4,0,3,4,0,0,40,38,0
2713,39,2,15,10,0,3,1,4,8614,0,40,38,1
2715,72,2,8,11,6,0,1,4,0,0,40,38,0
2716,42,5,12,14,2,9,5,4,0,0,20,38,1
2720,40,1,15,10,4,0,4,0,2977,0,35,38,0
2723,26,2,11,9,4,3,3,4,0,0,40,38,0
2724,45,1,9,13,0,9,4,4,4934,0,50,38,1
2725,28,2,12,14,4,9,1,4,0,0,40,38,1
2727,32,2,11,9,4,0,1,4,0,0,40,38,0
2728,19,2,15,10,4,7,3,4,0,0,25,38,0
2730,54,2,11,9,2,8,2,2,0,0,20,38,0
2733,49,3,15,10,0,3,4,4,0,0,32,38,0
2737,58,2,11,9,0,11,2,4,0,0,40,38,0
2738,37,2,15,10,2,0,5,4,7298,0,45,38,1
2739,41,2,11,9,4,3,1,4,0,0,40,38,0
2746,57,2,15,10,0,3,2,4,594,0,10,38,0
2749,20,2,6,5,4,6,3,4,0,0,11,26,0
2755,24,2,15,10,4,7,3,4,0,0,40,25,0
2763,24,0,11,9,4,0,1,4,0,0,40,38,0
2764,19,2,11,9,4,7,3,4,0,0,40,38,0
2765,34,2,15,10,0,0,4,4,0,0,30,38,0
2768,24,2,11,9,0,11,1,4,0,0,38,38,0
2770,32,0,15,10,0,0,4,4,0,0,40,38,0
2771,41,2,9,13,0,3,1,4,0,0,55,38,0
2778,35,2,11,9,5,0,1,4,0,0,40,38,0
2782,31,2,11,9,4,11,3,2,0,0,40,38,0
2785,54,2,7,12,6,0,4,4,0,0,30,38,0
2787,20,2,15,10,4,11,1,4,0,0,50,38,0
2788,27,5,12,14,4,9,1,4,0,0,50,10,0
2790,64,2,15,10,6,0,1,4,0,0,40,4,0
2791,55,2,11,9,0,0,1,4,0,0,40,38,0
2793,61,2,11,9,6,11,1,4,0,0,35,38,0
2795,34,2,11,9,0,6,4,2,0,0,40,38,0
2801,17,2,1,7,4,7,3,2,0,0,25,38,0
2804,25,2,7,12,2,0,5,4,0,0,40,38,0
2807,44,2,11,9,6,7,4,2,0,0,30,38,0
2808,41,2,11,9,0,7,4,4,0,0,30,38,0
2809,30,2,9,13,4,0,1,4,0,0,40,38,0
2811,53,2,11,9,6,7,4,2,0,0,20,38,0
2812,40,2,11,9,2,11,5,4,5013,0,20,38,0
2818,41,2,12,14,4,9,1,4,0,0,40,38,0
2819,31,2,11,9,4,7,1,4,0,0,40,38,0
2825,38,2,11,9,2,3,5,4,0,0,55,38,0
2834,29,2,9,13,4,0,1,1,0,0,40,23,0
2835,17,2,1,7,4,11,3,4,0,0,20,38,0
2837,69,4,15,10,2,7,5,4,0,0,15,38,0
2838,28,2,0,6,0,11,1,4,0,0,40,38,0
2841,45,1,14,15,0,9,4,2,0,1726,40,38,0
2849,21,2,15,10,4,7,3,4,0,0,37,38,0
2851,20,5,15,10,4,9,3,4,0,0,20,38,0
2852,54,4,11,9,2,11,5,4,0,0,30,38,0
2853,28,2,11,9,5,11,2,4,0,0,40,38,0
2855,33,2,8,11,4,7,4,2,0,0,40,38,0
2861,44,2,3,2,4,6,1,4,0,0,40,7,0
2864,29,2,15,10,2,11,5,4,0,0,25,38,0
2867,56,4,5,4,0,7,4,4,0,0,40,38,0
2873,41,5,12,14,0,9,4,4,0,0,35,38,0
2874,38,0,7,12,2,0,5,4,7688,0,33,38,1
2881,28,2,15,10,5,0,1,4,0,0,40,38,0
2883,45,2,12,14,0,3,1,4,0,0,50,38,1
2887,19,0,11,9,1,11,5,4,0,0,40,38,0
2888,34,1,9,13,0,9,4,4,0,0,40,38,0
2890,40,2,11,9,3,7,3,4,0,0,40,38,0
2891,90,2,15,10,5,0,3,4,0,0,40,32,0
2893,21,2,11,9,4,9,1,4,0,0,40,38,0
2895,45,2,15,10,5,0,4,4,0,0,27,38,0
2897,64,2,0,6,5,7,1,4,0,0,35,38,0
2899,22,2,11,9,0,12,4,4,0,0,30,10,0
2905,53,2,1,7,0,7,4,4,0,0,40,38,0
2906,81,2,6,5,6,8,1,2,2062,0,5,38,0
2907,33,1,11,9,0,0,3,4,0,1138,40,38,0
2908,17,2,2,8,4,7,3,4,0,0,8,38,0
2911,24,2,15,10,4,11,3,4,0,0,40,38,0
2912,40,2,11,9,5,0,4,4,0,0,45,38,0
2913,30,1,12,14,4,0,1,4,0,0,40,38,0
2914,24,2,1,7,4,6,4,4,0,0,40,38,0
2915,26,2,12,14,2,11,5,4,0,0,40,38,0
2916,38,2,15,10,0,11,4,4,0,0,38,38,0
2925,49,2,7,12,2,11,5,4,0,1902,40,38,1
2927,52,2,11,9,0,6,3,2,0,0,35,38,0
2928,28,2,9,13,4,0,3,4,0,0,40,38,0
2938,47,2,1,7,2,6,5,2,0,0,40,38,0
2940,25,2,11,9,4,11,4,2,0,0,35,38,0
2944,17,1,1,7,4,7,3,4,0,0,16,38,0
2946,31,2,13,1,4,7,2,4,0,0,35,25,0
2951,48,2,15,10,6,3,4,2,0,1669,38,38,0
2954,26,2,11,9,4,6,4,2,0,0,40,38,0
2957,49,1,12,14,5,9,4,4,0,0,50,38,0
2958,40,2,15,10,0,3,1,4,0,0,40,38,0
2964,27,2,11,9,4,2,3,4,0,0,45,38,0
2967,75,2,11,9,6,0,1,4,0,0,40,38,0
2975,27,2,15,10,4,0,4,2,0,0,40,38,0
2979,40,5,15,10,0,0,4,2,0,0,35,38,0
2984,28,2,15,10,0,0,4,4,0,0,40,38,0
2985,23,2,9,13,4,7,3,4,0,0,30,38,0
2992,49,2,8,11,4,3,4,4,0,0,35,3,0
2993,29,2,0,6,2,4,5,0,0,0,40,38,0
2997,37,2,11,9,0,6,2,4,0,0,32,38,0
3002,38,2,15,10,5,7,4,4,0,0,40,38,0
3003,33,2,15,10,0,11,1,4,0,0,25,38,0
3004,25,2,7,12,4,0,1,4,0,0,40,38,0
3006,37,2,8,11,0,12,4,4,0,0,52,38,0
3010,44,3,11,9,2,11,5,4,0,0,60,38,0
3013,64,5,10,16,4,9,1,4,4787,0,40,38,1
3019,49,2,15,10,4,3,1,2,0,0,40,38,0
3024,24,2,11,9,4,11,3,4,0,1762,32,38,0
3030,60,2,11,9,6,6,4,4,0,0,40,38,0
3031,31,2,11,9,5,6,4,4,0,2238,40,38,0
3036,71,1,9,13,6,9,4,4,0,0,6,38,0
3037,42,2,11,9,0,0,3,4,0,0,40,38,0
3040,50,1,14,15,4,3,1,2,0,0,52,38,1
3043,21,2,15,10,4,0,2,4,0,0,40,25,0
3051,48,2,9,13,0,11,4,4,0,0,44,38,0
3058,29,2,15,10,4,0,3,4,0,0,40,38,0
3061,40,2,7,12,0,9,1,4,0,0,40,38,0
3067,41,1,9,13,6,0,1,4,0,0,40,38,0
3069,48,2,1,7,0,7,4,2,0,0,40,38,0
3070,27,2,11,9,4,3,3,4,0,0,40,38,0
3075,18,2,15,10,4,11,3,4,0,0,15,38,0
3081,35,2,11,9,0,6,4,4,0,0,40,38,0
3086,44,2,11,9,0,6,4,2,0,0,56,38,0
3087,46,1,11,9,0,0,4,4,0,0,25,38,0
3090,40,2,15,10,5,0,1,4,0,0,40,38,0
3094,46,1,9,13,2,9,5,4,0,0,70,38,0
3097,24,1,9,13,4,9,1,4,0,0,40,38,0
3098,45,5,15,10,0,9,4,4,0,0,40,38,0
3099,18,2,2,8,4,11,3,4,0,0,35,38,0
3102,22,2,15,10,0,6,3,4,0,0,40,38,0
3103,20,2,15,10,4,7,3,4,0,0,20,38,0
3109,18,2,15,10,4,11,3,4,0,0,20,38,0
3120,54,2,15,10,0,0,4,4,0,0,40,38,0
3122,26,2,11,9,2,0,5,4,0,0,40,38,1
3123,42,2,8,11,0,0,4,4,0,0,40,38,0
3124,19,2,15,10,4,0,3,4,0,0,40,38,0
3129,64,0,7,12,5,9,1,4,0,0,40,38,1
3130,41,2,1,7,0,7,4,3,0,0,40,38,0
3138,37,0,11,9,0,0,4,4,0,0,40,38,0
3147,26,2,9,13,4,9,1,4,0,0,40,38,0
3163,53,1,11,9,2,3,5,4,0,0,50,38,1
3165,27,2,0,6,2,3,5,4,0,0,40,25,0
3170,22,5,15,10,4,0,3,4,0,0,40,38,0
3173,27,2,15,10,2,5,5,4,0,0,35,38,0
3176,49,2,9,13,2,0,5,4,0,0,40,38,1
3178,58,4,11,9,3,7,4,4,0,0,45,38,0
3179,35,4,2,8,4,7,1,2,0,0,40,37,0
3183,40,2,11,9,6,11,1,4,0,0,40,38,0
3184,54,5,9,13,4,9,4,1,0,0,40,38,1
3188,59,2,11,9,5,11,4,2,0,0,40,38,0
3191,51,2,5,4,5,6,1,2,0,0,30,38,0
3192,71,2,15,10,4,7,1,4,2964,0,60,38,0
3193,33,2,2,8,0,6,4,2,0,0,40,38,0
3198,39,2,11,9,2,6,5,4,0,0,40,38,1
3203,39,2,9,13,2,11,5,4,0,0,30,38,0
3209,59,2,11,9,6,9,1,4,0,0,18,38,0
3219,59,2,1,7,0,0,4,4,0,0,40,38,0
3224,57,4,14,15,2,11,5,4,15024,0,35,38,1
3230,47,2,9,13,2,3,5,2,0,0,35,38,1
3233,52,2,11,9,0,6,1,4,0,0,40,38,0
3234,34,2,11,9,4,7,4,2,0,0,35,38,0
3240,34,2,15,10,4,7,4,4,0,0,40,38,0
3251,23,2,15,10,4,11,3,2,0,0,20,38,0
3252,46,1,9,13,4,9,1,4,0,0,40,38,1
3259,45,2,7,12,0,9,4,4,5455,0,38,38,0
3263,31,2,15,10,4,0,1,4,0,0,43,38,0
3270,73,2,0,6,6,7,1,4,0,0,10,38,0
3275,58,2,15,10,0,0,4,4,0,0,46,38,0
3276,34,1,12,14,4,9,1,4,0,0,50,38,0
3279,45,2,9,13,0,3,4,4,0,0,40,38,0
3283,40,2,11,9,5,7,2,4,0,0,25,38,0
3290,33,2,1,7,0,3,4,4,0,0,40,38,1
3294,43,2,11,9,0,3,4,4,0,0,40,38,0
3295,22,2,15,10,4,12,1,4,0,0,60,38,0
3298,25,2,15,10,4,7,4,2,0,0,40,38,0
3299,19,2,15,10,4,11,1,4,0,0,28,38,0
3300,31,2,7,12,0,0,4,4,0,0,41,38,0
3301,53,2,1,7,0,2,2,4,0,0,40,38,0
3304,37,2,11,9,0,0,4,4,0,0,45,38,0
3307,58,2,11,9,0,0,1,4,0,0,40,38,0
3310,36,2,15,10,4,11,1,4,0,0,35,38,0
3313,23,2,9,13,4,9,3,4,0,0,38,38,0
3315,68,2,2,8,6,11,1,4,0,0,30,38,0
3320,46,2,15,10,4,0,3,4,0,0,40,38,0
